CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,8.92159635485739e-07,8.92159635485739e-07,3.71679077974631e-06,2.05923565423292e-06,2.28803961581436e-07,6.58428307488183e-07,4.92736641611992e-09,0,0.946428571428571,0.158928571428571,0.2125,1.05782721164278e-05,1,closed_loop_monte_carlo,ok,ok,-2082.91924841961
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,5.95051994350948e-07,5.95051994350948e-07,3.12666784685967e-06,1.64356663214159e-06,1.82618514682398e-07,2.14964833901895e-07,1.97468645766655e-07,0,0.714285714285714,-0.0732142857142857,0.233928571428571,3.24181170666127e-06,1,closed_loop_monte_carlo,ok,ok,-2585.16777474313
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,63,64,1.26737363833424e-07,1.26737363833424e-07,6.86936655942144e-07,3.57391035400921e-07,3.97101150445468e-08,3.95764442334425e-08,4.74508045554346e-08,0,0.625,-0.1625,0.2875,5.44114630657289e-07,1,closed_loop_monte_carlo,ok,ok,-3136.28906312087
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,70,71,3.16531839057126e-08,3.16531839057126e-08,1.35511213530589e-07,6.72922504544157e-08,7.4769167171573e-09,1.8733701450078e-08,0,5.44256573847735e-09,0.875,0.0875,0.223214285714286,2.73622066040583e-07,1,closed_loop_monte_carlo,ok,ok,-3560.91268005763
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,77,78,5.66070295479923e-07,5.66070295479923e-07,1.41337443388352e-06,7.22359372397539e-07,8.02621524886155e-08,3.59945421059822e-08,0,4.49813600885326e-07,0,-0.7875,0.7875,5.46591928222785e-07,1,closed_loop_monte_carlo,ok,ok,-3793.40969297894
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,84,85,9.53939476819656e-06,9.53939476819656e-06,2.06453195117064e-05,1.09426700704177e-05,1.21585223004641e-06,3.32407396139729e-07,0,7.99113514201042e-06,0,-0.7875,0.7875,4.82768865087928e-06,1,closed_loop_monte_carlo,ok,ok,-3679.88570737763
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,91,92,1.49847359929058e-05,1.49847359929058e-05,3.36527867679196e-05,1.79699640976892e-05,1.99666267752102e-06,5.64049721575081e-07,0,1.24240235938097e-05,0,-0.7875,0.7875,8.24233897631485e-06,1,closed_loop_monte_carlo,ok,ok,-3884.64491251657
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,98,99,1.45804559506806e-06,1.45804559506806e-06,4.67669369341042e-06,2.46579132079372e-06,2.73976813421524e-07,2.0676836454892e-07,0,9.77300417097613e-07,0.0357142857142857,-0.751785714285714,0.757142857142857,2.79910234731094e-06,1,closed_loop_monte_carlo,ok,ok,-4505.26776567972
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,105,106,2.53836776308444e-07,2.53836776308444e-07,1.39429809760295e-06,7.11773716704262e-07,7.90859685226958e-08,1.11456766077776e-07,0,6.32940417079716e-08,0.767857142857143,-0.0196428571428571,0.223214285714286,1.51970204541726e-06,1,closed_loop_monte_carlo,ok,ok,-4936.4241735618
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,112,113,4.72424872302855e-07,4.72424872302855e-07,2.49384571347105e-06,1.28712373374608e-06,1.43013748194009e-07,1.37029922945348e-07,0,1.92381201163498e-07,0.625,-0.1625,0.291071428571429,1.94456642197456e-06,1,closed_loop_monte_carlo,ok,ok,-5193.8936626263
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,119,120,4.99248575316781e-08,4.99248575316781e-08,8.57406000434381e-08,4.30867971143048e-08,4.78742190158943e-09,4.51374356300886e-08,0,0,1,0.2125,0.2125,6.24145661850301e-07,1,closed_loop_monte_carlo,ok,ok,-5797.46017858369
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,126,127,7.53450776654702e-09,7.53450776654702e-09,2.06747738856389e-08,9.63423442610991e-09,1.07047049178999e-09,6.46403727475703e-09,0,0,1,0.2125,0.2125,9.32375230653212e-08,1,closed_loop_monte_carlo,ok,ok,-6630.19576162983
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,133,134,2.77627447467907e-08,2.77627447467907e-08,1.03155766384819e-07,5.16461197379898e-08,5.73845774866553e-09,4.83656874065699e-09,1.71877182574681e-08,0,0.142857142857143,-0.644642857142857,0.673214285714286,6.59333905131795e-08,1,closed_loop_monte_carlo,ok,ok,-7109.73706925479
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,140,141,5.35898022897587e-09,5.35898022897587e-09,1.01529533864601e-08,4.91514360164861e-09,5.46127066849845e-10,4.81285316212603e-09,0,0,1,0.2125,0.2125,6.70716829952773e-08,1,closed_loop_monte_carlo,ok,ok,-7506.17207607356
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,147,148,5.64327896908114e-09,5.64327896908114e-09,2.78159455308741e-08,1.43115516501194e-08,1.59017240556882e-09,3.18153928660856e-09,0,8.71567276903754e-10,0.839285714285714,0.0517857142857143,0.2125,4.53030654855104e-08,1,closed_loop_monte_carlo,ok,ok,-7968.44404092289
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,154,155,3.49371762961702e-09,3.49371762961702e-09,3.59484267092283e-09,2.21151747708299e-09,2.45724164120332e-10,3.24799346549669e-09,0,0,1,0.2125,0.2125,4.44318012243761e-08,1,closed_loop_monte_carlo,ok,ok,-8405.32601796719
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,161,162,1.57303851059581e-08,1.57303851059581e-08,7.60232388025251e-08,3.8559859511749e-08,4.28442883463878e-09,3.99343887446871e-09,7.45251739685062e-09,0,0.428571428571429,-0.358928571428571,0.433928571428571,5.45220595298585e-08,1,closed_loop_monte_carlo,ok,ok,-8727.59896318763
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,168,169,5.13819513603408e-09,5.13819513603408e-09,2.94907432954312e-08,1.39093202511376e-08,1.54548002790417e-09,3.54859133823636e-09,0,4.41237698935545e-11,0.982142857142857,0.194642857142857,0.2125,4.93628749542729e-08,1,closed_loop_monte_carlo,ok,ok,-9142.8910817162
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,175,176,3.96522960321823e-08,3.96522960321823e-08,1.09286680834044e-07,5.52142077455845e-08,6.13491197173161e-09,2.88037055935004e-09,0,3.06370135011006e-08,0,-0.7875,0.7875,3.85705201666475e-08,1,closed_loop_monte_carlo,ok,ok,-9612.83896898455
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,182,183,4.0566393702755e-09,4.0566393702755e-09,2.0444609221644e-08,1.05386671453037e-08,1.17096301614486e-09,2.78918980345906e-09,0,9.64865506715803e-11,0.875,0.0875,0.2125,3.88266201134524e-08,1,closed_loop_monte_carlo,ok,ok,-10029.9303433807
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,189,190,1.63540275219738e-08,1.63540275219738e-08,6.16990333507352e-08,3.10112755316386e-08,3.44569728129318e-09,3.38845658233995e-09,9.51987365834072e-09,0,0.339285714285714,-0.448214285714286,0.535714285714286,4.60639327435976e-08,1,closed_loop_monte_carlo,ok,ok,-10426.7525265259
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,196,197,3.35071828646543e-08,3.35071828646543e-08,1.02241225940689e-07,5.1673991308121e-08,5.74155458979122e-09,3.3004587972671e-09,2.44651694775959e-08,0,0.0535714285714286,-0.733928571428571,0.741071428571429,4.81647718177301e-08,1,closed_loop_monte_carlo,ok,ok,-10764.1379791215
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,203,204,2.64290425604461e-08,2.64290425604461e-08,1.15534975427802e-07,5.79986278527654e-08,6.4442919836406e-09,4.85940722158705e-09,1.51253433552185e-08,0,0.267857142857143,-0.519642857142857,0.560714285714286,7.15804279381528e-08,1,closed_loop_monte_carlo,ok,ok,-11034.8186212134
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,210,211,3.20462585783473e-08,3.20462585783473e-08,1.23398545480939e-07,6.32505052619184e-08,7.02783391799094e-09,6.52798292177087e-09,1.84904417385855e-08,0,0.160714285714286,-0.626785714285714,0.646428571428571,9.00519420143908e-08,1,closed_loop_monte_carlo,ok,ok,-11334.9514553351
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,217,218,2.24846300930737e-08,2.24846300930737e-08,1.14283548443579e-07,5.82681357608195e-08,6.47423730675772e-09,6.68411759151432e-09,9.32627519480167e-09,0,0.446428571428571,-0.341071428571429,0.419642857142857,9.61571716140419e-08,1,closed_loop_monte_carlo,ok,ok,-11673.2433907529
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,224,225,1.10203139530144e-08,1.10203139530144e-08,5.27585208048085e-08,2.71272777257232e-08,3.0141419695248e-09,6.38153863500319e-09,1.62463334848642e-09,0,0.892857142857143,0.105357142857143,0.2125,9.51926047432217e-08,1,closed_loop_monte_carlo,ok,ok,-12032.4253205968
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,231,232,7.71490733837104e-09,7.71490733837104e-09,8.49125961499902e-09,4.4792550621001e-09,4.97695006900011e-10,7.21721233147103e-09,0,0,1,0.2125,0.2125,9.64569281907452e-08,1,closed_loop_monte_carlo,ok,ok,-12403.4562671414
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,238,239,1.21991216357863e-08,1.21991216357863e-08,6.71476836349382e-08,3.3905890936151e-08,3.76732121512789e-09,6.90305172336095e-09,0,1.52874869729748e-09,0.910714285714286,0.123214285714286,0.2125,9.3644747797431e-08,1,closed_loop_monte_carlo,ok,ok,-12779.4972795044
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,245,246,2.90290641157318e-08,2.90290641157318e-08,1.26241074256003e-07,6.3005204545671e-08,7.00057828285233e-09,6.52288254829634e-09,0,1.55056032845831e-08,0.428571428571429,-0.358928571428571,0.442857142857143,8.73600015343407e-08,1,closed_loop_monte_carlo,ok,ok,-13155.0720403968
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,252,253,4.83662425656632e-08,4.83662425656632e-08,1.61805339729482e-07,8.22818941552989e-08,9.1424326839221e-09,6.14364926040196e-09,0,3.30801606213391e-08,0.107142857142857,-0.680357142857143,0.7,8.37616207663824e-08,1,closed_loop_monte_carlo,ok,ok,-13523.5341877502
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,259,260,4.35129025882259e-08,4.35129025882259e-08,1.41870988364228e-07,7.14710713151894e-08,7.94123014613216e-09,5.55871784078756e-09,0,3.00129546013062e-08,0.0892857142857143,-0.698214285714286,0.714285714285714,8.1202404879553e-08,1,closed_loop_monte_carlo,ok,ok,-13880.7192077997
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,266,267,2.01269430607833e-08,2.01269430607833e-08,9.62261416527115e-08,4.88069739227167e-08,5.42299710252408e-09,5.63917521118327e-09,0,9.06477074707594e-09,0.464285714285714,-0.323214285714286,0.421428571428571,7.67918852197434e-08,1,closed_loop_monte_carlo,ok,ok,-14231.9537092714
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,273,274,5.80195959662543e-09,5.80195959662543e-09,1.19750401898487e-08,5.0877996419071e-09,5.65311071323011e-10,5.23664852530242e-09,0,0,1,0.2125,0.2125,7.33294983346067e-08,1,closed_loop_monte_carlo,ok,ok,-14593.4705370535
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,280,281,3.15239746628485e-08,3.15239746628485e-08,1.04095527591025e-07,5.21526862013693e-08,5.79474291126325e-09,5.11899802026756e-09,2.06102337313176e-08,0,0.232142857142857,-0.555357142857143,0.598214285714286,6.80391402227024e-08,1,closed_loop_monte_carlo,ok,ok,-14971.8392552934
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,287,288,2.1255602920712e-08,2.1255602920712e-08,8.92129156680714e-08,4.52330462054538e-08,5.0258940228282e-09,4.62929407514809e-09,1.16004148227357e-08,0,0.375,-0.4125,0.466071428571429,6.50192734315467e-08,1,closed_loop_monte_carlo,ok,ok,-15350.1390251563
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,294,295,7.38336470428367e-09,7.38336470428367e-09,4.37114019440234e-08,2.14128533317291e-08,2.37920592574768e-09,4.98273777776034e-09,0,2.14210007756479e-11,0.982142857142857,0.194642857142857,0.2125,7.00343288322675e-08,1,closed_loop_monte_carlo,ok,ok,-15735.1978412861
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,301,302,3.8346861814139e-08,3.8346861814139e-08,1.29700218153735e-07,6.59376460257885e-08,7.3264051139765e-09,4.77555368036882e-09,0,2.62449030197936e-08,0,-0.7875,0.7875,6.88401444201966e-08,1,closed_loop_monte_carlo,ok,ok,-16126.5867036853
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,308,309,5.7591966389884e-09,5.7591966389884e-09,1.99533580061834e-08,1.12450570204687e-08,1.24945078005208e-09,4.50974585893633e-09,0,0,1,0.2125,0.2125,6.06388478854461e-08,1,closed_loop_monte_carlo,ok,ok,-16507.5266557387
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,315,316,3.47438776555402e-08,3.47438776555402e-08,1.10772345297766e-07,5.55966372225595e-08,6.17740413583994e-09,4.59406660830503e-09,2.39724069113952e-08,0,0.0357142857142857,-0.751785714285714,0.755357142857143,6.03094076484512e-08,1,closed_loop_monte_carlo,ok,ok,-16905.1629458204
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,322,323,3.20663829166982e-09,3.20663829166982e-09,2.34593238045076e-09,1.40610229808808e-09,1.56233588676454e-10,3.05040470299337e-09,0,0,1,0.2125,0.2125,4.51238355332022e-08,1,closed_loop_monte_carlo,ok,ok,-17335.577835054
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,329,330,1.81391984064587e-08,1.81391984064587e-08,6.73970870862834e-08,3.41709121395465e-08,3.79676801550516e-09,3.23581926632588e-09,0,1.11066111246277e-08,0.160714285714286,-0.626785714285714,0.658928571428571,4.21658975216114e-08,1,closed_loop_monte_carlo,ok,ok,-17861.4786956812
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,336,337,3.90965547749362e-09,3.90965547749362e-09,2.07747847706978e-08,1.00025375522022e-08,1.1113930613558e-09,2.69128738765511e-09,1.06975028482714e-10,0,0.982142857142857,0.194642857142857,0.2125,3.81819489834813e-08,1,closed_loop_monte_carlo,ok,ok,-18381.1779891588
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_AR_None.mat,forecast_results,343,344,1.13316809500149e-08,1.13316809500149e-08,5.02208760740139e-08,2.52887172948389e-08,2.80985747720432e-09,2.7981353990461e-09,5.72368807376444e-09,0,0.446428571428571,-0.341071428571429,0.419642857142857,3.91606649607912e-08,1,closed_loop_monte_carlo,ok,ok,-18745.8111433797
